INSTANCETYPEOFFERINGS	r5n.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5n.metal	us-east-2	region
INSTANCETYPEOFFERINGS	i3.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.32xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.medium	us-east-2	region
INSTANCETYPEOFFERINGS	r3.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i2.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5n.metal	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.9xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	d3.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m4.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t2.micro	us-east-2	region
INSTANCETYPEOFFERINGS	c5n.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5d.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	u-6tb1.56xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.large	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.9xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5a.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x1.32xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x2gd.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x1e.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5a.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3en.6xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x1e.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c4.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3en.3xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6gd.large	us-east-2	region
INSTANCETYPEOFFERINGS	t2.large	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.metal	us-east-2	region
INSTANCETYPEOFFERINGS	m5a.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t4g.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6g.metal	us-east-2	region
INSTANCETYPEOFFERINGS	z1d.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6g.medium	us-east-2	region
INSTANCETYPEOFFERINGS	t3.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5d.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4ad.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	d3.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5a.large	us-east-2	region
INSTANCETYPEOFFERINGS	r6gd.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.large	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.metal	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.micro	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.metal	us-east-2	region
INSTANCETYPEOFFERINGS	d2.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5.large	us-east-2	region
INSTANCETYPEOFFERINGS	t4g.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.metal	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5a.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i2.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m4.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	d3.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	inf1.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.nano	us-east-2	region
INSTANCETYPEOFFERINGS	r3.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4dn.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5d.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4ad.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	h1.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	x2gd.medium	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.large	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r3.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.large	us-east-2	region
INSTANCETYPEOFFERINGS	g4ad.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g3.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.metal	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c4.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3.micro	us-east-2	region
INSTANCETYPEOFFERINGS	d2.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.xlarge	us-east-2	region
